B	A holy purpose : five strategies for making Christlike disciples /	Coates, Jan.
B	Eucharistic theology None	Powers, Joseph M.,
B	Christian responses to Indian philosophy / None	Aleaz, K. P.
B	Colossians, Philemon, Ephesians / None	Patzia, Arthur G.
B	Socio-cultural and religious traditions of Kashmiri Pandits / None	Raina, Piyaray,
B	The literal sense and the Gospel of John in late-medieval commentary and literature / None	Hazard, Mark,
B	History of the organization of the Seventies ... / None	Young, Joseph,
B	Being Taoist : wisdom for living a balanced life /	Fordham, Graham,
B	Escaping the hostility trap / None	Layden, Milton,
B	The scholastic synthesis according to the mind of Saint Thomas of Aquinas / None	Easby-Smith, Mildred,
B	In commemoration of the seventy-fifth anniversary of the founding of the Holy Trinity Ukrainian Orthodox Church, 824 Adeline Street, Trenton, New Jersey / None	Senyk, I︠A︡. P.
B	Comparative psychology : evolution and development of behavior /	Papini, Mauricio R.
B	Hopes for better spouses : Protestant marriage and church renewal in early modern Europe, India, and North America /	Roeber, A. G.
B	In times of caregiving : prayers of renewal and restoration /	Hamma, Robert M.
B	Rationality and religious theism / None	Golding, Joshua L.
B	Terror in Minnie Vautrin's Nanjing : diaries and correspondence, 1937-38 /	Vautrin, Minnie,
B	Post-Christian feminisms : a critical approach /	Sexton, Colleen A.,
B	About face : the ABCs of face reading /	Gerstein, Liz.
B	Bottom Line secrets of success. None	Brotherhood of God
B	Royal persons : patriarchal monarchy and the feminine principle /	Springborg, Patricia.
B	Islamic faith and practice, None	Nuʻmānī, Muḥammad Manẓūr.
B	Building the mosaic : encouragement for the relief worker.	Tiffen, Rodney.
B	The modern language New Testament : the new Berkeley version.	Marshall, I. Howard.
B	Prayer and intelligence, being La vie d'oraison of Jacques and Raïssa Maritain,	Maritain, Jacques,
B	The downfall of Cartesianism 1673-1712. A study of epistemological issues in late 17th century Cartesianism	Watson, Richard A.,
B	Mentoria, or, The young lady's friend / None	Rowson,
B	Vietnam's Christians : a century of growth in adversity /	Reimer, Reg.
B	Sense and nonsense : evolutionary perspectives on human behaviour /	Laland, Kevin N.
B	Exodus; a commentary. None	Noth, Martin,
B	The structure of classical Hebrew poetry : Isaiah 40-55 /	Korpel, Marjo C. A.
B	Expository commentary on Hebrews / None	Macaulay, J. C.
B	Of the following of Christ / None	Barrett, John,
B	Nature-imagery in the works of St. Augustine, None	Holman, Mary John,
B	Sri Aurobindo and Bergson; a synthetic study,	Bhattacharya, Abhoy Chandra,
B	A mandate to difference : an invitation to the contemporary church /	Brueggemann, Walter.
B	The Vincentians and the young churches : a global view /	Winsen, Gerardus Adam Christiaan van.
B	The higher Hindūism in relation to Christianity; certain aspects of Hindū thought from the Christian standpoint,	Slater, T. E.
B	Right risk : 10 powerful principles for taking giant leaps with your life /	Treasurer, Bill,
B	Laws of the congregation of the Great Synagogue, Duke's Place, London. None	Merwin, W. S.
B	Logos and mystical theology in Philo of Alexandria / None	Winston, David,
B	David and Jonathan : Genesis 27:1-28:5, 10-11 [sic] for children /	Bergey, Alyce.
B	Cultural gleanings from the Brāhmaṇa literature / None	Tilak, Sunanda Keshav.
B	Encyclopaedia of religion and ethics, None	Burkhead, Jesse DeWitt.
B	Irish church history today / None	Kim, Chu-yŏn,
B	An Ecclesiastical miscellany. None	Bachelder, John B.
B	Contributions to modern psychology; selected readings in general psychology.	Dulany, Don Edwin,
B	Scientists who believe / None	Burns, Kieran,
B	Behold the man : Jesus and Greco-Roman masculinity /	Conway, Colleen M.
B	The First Baptist Church at Boone, North Carolina; a history	Eggers, Herman R.
B	Parables & other Bible studies. None	Boudah, Daniel J.
B	Inevitable grace : breakthroughs in lives of great men and women : guides to your slef-realization /	Ferrucci, Piero.
B	Symposium on Consciousness : presented at the annual meeting of the American Association for the Advancement of Science, February 1974 /	Simmons, Arthur.
B	If you had to choose, what would you do? / None	Humphrey, Sandra McLeod.
B	History of the church in southern Africa / None	Hofmeyr, J. W.
B	Hindu religion and ethics / None	Mouat, Frederic John,
B	The shape of sacred space : four Biblical studies /	Cohn, Robert L.
B	Hosea, Joel, Amos, Obadiah, Jonah, Micah / None	Simundson, Daniel J.
B	Studies in the Fourth Gospel. None	Morris, Leon,
B	And God said what? : an introduction to Biblical literary forms for Bible lovers /	Ralph, Margaret Nutting.
B	Savannah spectres and other strange tales / None	DeBolt, Margaret Wayt,
B	What's in the Bible? : a concise look at the 39 books of the Hebrew Bible /	Freudmann, Lillian C.
B	The Oxford reformers: John Colet, Erasmus, and Thomas More. None	Seebohm, Frederic,
B	Gayan ; Vadan ; Nirtan / None	Inayat Khan,
B	The price of church unity : [an address] /	Bauman, Harold E.
B	Escaping the subtle sellout / None	Bertolini, Dewey M.
B	The discourses of Epictetus. None	Epictetus.
B	What are they saying about virtue? / None	Crossin, John W.
B	Shakerism unmasked, or, The history of the Shakers : including a form politic of their government as councils, orders, gifts : with an exposition of the five orders of Shakerism and Ann Lee's grand foundation vision, in sealed pages : with some extracts from their private hymns which have never appeared before the public /	Haskett, William Jay.
B	Making the most of what life brings. None	Adams, Theodore F.
B	A review of Dr. Dana's remonstrance respecting Andover theological seminary. None	Whitman, Walt,
B	The universal meaning of the Kabbalah / None	Schaya, Leo,
B	Keep it real : working with today's Black youth /	Franklin, Emily.
B	Experiencing the good news : the New Testament as communication /	Reese, James M.
B	A Spiritual approach to male/female relations / None	Boynes, Cyril H.,
B	God, immortality, and science, None	Scott, James Hay,
B	The Christian creeds: a faith to live by.	Hellwig, Monika.
B	GroupBuilders : 50 high-impact ideas to revolutionize your adult ministry.	Martin, Mike W.,
B	Trained in the fear of God : family ministry in theological, historical, and practical perspective /	Fiero, Gloria K.
B	The Book of Romans / None	Wei, Jinsheng,
B	From fetish to God in ancient Egypt. None	Budge, E. A. Wallis
B	The Montanist oracles and testimonia / None	Mattson, Ralph.
B	You & God at work : on the job training for life /	Sale, Frederick,
B	Ghost land, or, Researches into the mysteries of occultism : illustrated in a series of autobiographical sketches /	Britten, William,
B	David and the trash-talkin' giant / None	Anderson, Joel.
B	Recalling the hope of glory : biblical worship from the garden to the new creation /	Ross, Allen P.
B	Catechetical stories for children. None	Doty, William Lodewick,
B	Liberty : rethinking an imperiled ideal /	Tinder, Glenn E.
B	Personality, cognition, and emotion / None	Bunting, Eve,
B	Healing relationships : a Christian's manual for lay counseling /	Grunlan, Stephen A.
B	Greek mythology for everyone : legends of the gods and heroes /	Richardson, Donald
B	Ongoing impunity continued Burma army atrocities against the Kachin people.	Orallo, Anna-Lisa Dumaguing.
B	Merlin : the prophetic vision and the mystic life /	Stewart, R. J.,
B	The Catholic Church in Haiti, 1704-1785 : selected letters, memoirs, and documents /	Zhang, Junmo,
B	Language and death : the place of negativity /	Agamben, Giorgio,
B	A critical and exegetical commentary on the books of Ezra and Nehemiah. None	Batten, Loring W.
B	Body image : perceptions, interpretations and attitudes /	Lacher, Barbara E.
B	Youth ministry; its renewal in the local church None	Richards, Larry,
B	Śrī Kr̥ṣṇa-saṁhitā / None	Ṭhākkura, Bhaktibinoda.
B	Mindware : tools for smart thinking /	Nisbett, Richard E.,
B	The nature of the self; the human mind rediscovered as a specific instance of a universal configuration governing all integration.	Mott, Francis John,
B	Ye shall be comforted / None	Rogers, William F.
B	The fulfillment : a look at the person and ministry of Jesus Christ in a uniquely arranged harmony and commentary of the Gospels /	Fitzpatrick, Tony,
B	Revelationary civilization in extension / None	David, Itzhac.
B	The bonding of will and desire / None	Stroud, Joanne.
B	Flights of fancy? : 100 years of paranormal experiences /	Picknett, Lynn.
B	The Unitarian Universalist pocket guide. None	Howard, Evan Drake,
B	Sensus communis : Vico, rhetoric, and the limits of relativism /	Schaeffer, John D.
B	Tutorials in learning and memory : essays in honor of Gordon Bower /	Rosow, Jerome M.
B	The Jesuits : a story of power /	Woodrow, Alain.
B	Sleep walking and moon walking; a medico-literary study,	Sadger, J.
B	New Testament follow-up for pastors and laymen, how to conserve, mature, and multiply the converts. None	Moore, Waylon B.
B	The divine father : religious and philosophical concepts of divine parenthood in antiquity /	Lupack, Barbara Tepa,
B	A little selection of choice poetry new and old, doctrinal and devotional : submitted to the patronage of the pious /	McNemar, Richard,
B	The Buddhist remains of Orissa / None	Mukherjee, Prabhat.
B	Wicca for men : a handbook for male pagans seeking a spiritual path /	Drew, A. J.
B	The Army and Navy prayer book. None	Cochlaeus, Johannes,
B	Dalits and Christianity : subaltern religion and liberation theology in India /	Clarke, Sathianathan.
B	To God be the glory / None	Hannah, John D.
B	Jeremiah, Lamentations / None	Dalglish, Edward R.
B	Journey into Buddhahood : the five paths and ten stages of compassionate beings /	Tempa Dukte,
B	The cost of grief in males : helping African men process grief after the death of loved ones /	Nyanjaya, Ananias.
B	Ricoeur's critical theory / None	Kaplan, David M.
B	Interpreting the Old Testament None	Harrelson, Walter J.
B	Freedom and necessity : St. Augustine's teaching on divine power and human freedom /	Bonner, Gerald.
B	Critical theory and liberation theology : a comparison of the initial work of Jürgen Habermas and Gustavo Gutierrez /	Campbell, Margaret M.
B	Religion in the U.S.S.R. None	Conquest, Robert.
B	A study of Svātantrika / None	Lopez, Donald S.,
B	Spiritual travel guide / None	Werning, Waldo J.
B	The finite, the infinite, and the absolute, None	Temple, George Frederick James,
B	The torch and the flag. None	Todd, G. Hall
B	De non temerandis ecclesiis = Churches not to be violated : a tract of the rights and respects due unto churches : written to a gentleman, who having an appropriate parsonage, imployed the church to prophane uses, and left the parishioners uncertainly provided of divine service in a parish neere there adjoyning /	Spelman, Henry,
B	An ecological theology : reunderstanding our relation to nature /	Cain, Clifford C.
B	The child's book on the soul. None	Gallaudet, T. H.
B	Way to the heart of childhood, or, Seed sown in spring-time. None	Gilmore, James R.
B	Faith-based management : leading organizations that are based on more than just mission /	Brinckerhoff, Peter C.,
B	The ultimate transformation : talks at Anjuna Beach, Goa, India, 1973 /	Kaushik, R. P.,
B	The role of taste in Kant's theory of cognition / None	Ginsborg, Hannah.
B	Water and the Spirit: a study in the relation of baptism and confirmation	Pocknee, Cyril Edward.
B	The history of the Wisconsin Synod. None	Koehler, John Philipp,
B	The Cambridge companion to Anselm / None	Jenkins, Mark,
B	The future significance of civilization, nature, and religion None	Frost, William P.
B	The language of battered women : a rhetorical analysis of personal theologies /	Winkelmann, Carol Lea.
B	Nietzsche and the necessity of freedom / None	Mandalios, John,
B	The will to be well, None	Patterson, Charles Brodie,
B	The Spirit of life : a universal affirmation /	Moltmann, Jürgen.
B	Israel in America : a too-comfortable exile? /	Neusner, Jacob,
B	The way we die : an investigation of death and dying in America today /	Dempsey, David.
B	Rabbinic instruction in Sasanian Babylonia / None	Goodblatt, David M.
B	Studies in church history. The rise of the temporal power.--Benefit of clergy.--Excommunication.	Lea, Henry Charles,
B	The existentialist revolt; the main themes and phases of existentialism: Kierkegaard, Nietzsche, Heidegger, Jaspers, Sartre, Marcel.	Reinhardt, Kurt F.
B	Mailbox ministry : greeting cards that share the faith /	Banker, Susan M.
B	Influencing attitudes and changing behavior : an introduction to method, theory, and applications of social control and personal power /	Zimbardo, Philip G.
B	Women in the Damascus document / None	Wassen, Cecilia,
B	Our origin and destiny : an evolutionary perspective on the new millennium /	Callahan, Kathy L.
B	Philosophy of the plan of salvation. A book for the times.	Walker, James B.
B	God and the philosophers / None	Ward, Keith,
B	Rumi's impact on Iqbal's religious thought / None	Qaiser, Nazir.
B	Color me holy : holy God, holy people /	Harriman, Hubert P.
B	A book of Quranic laws : an exhaustive treatise with full Quranic text... /	Hasluck, Eugene Lewis.
B	The Thought of Paul Tillich / None	Halperin, Charles J.
B	The clergy in civil defense. None	Kain, Joan.
B	Winning over weaknesses : how to turn them into strengths /	Dillinger, Jesse.
B	Monks, hermits, and crusaders in Medieval Europe / None	Constable, Giles.
B	Ecstasy and intimacy : when the Holy Spirit meets the human spirit /	Humphrey, Edith McEwan.
B	Iqbal and his contemporary western religious thought / None	Maruf, Mohammed,
B	Thai Buddhism, its rites and activities. None	Wells, Kenneth Elmer,
B	Constructive ethics, with contemporary readings.	Smith, Thomas Vernor,
B	Reportatio I-A = The examined report of the Paris lecture : Latin text and English translation /	Duns Scotus, John,
B	A separate people : Jewish women in Palestine, Syria, and Egypt in the sixteenth century /	Lamdan, Ruth.
B	Liberating rites : understanding the transformative power of ritual /	Driver, Tom Faw,
B	Interpreting Avicenna : critical essays /	Camp, Robert B.
B	The teachings of Lao-Tzu: the Tao te ching / None	Laozi.
B	Helena of Britain in medieval legend / None	Harbus, A.
B	Thinking youth's greatest need / None	Gilbert, Dan,
B	The book of Genesis / None	Ruckman, Peter S.
B	New dynamics in ethical thinking / None	Brunhoff, Laurent de,
B	Recognition and identification of objects; a theory of inference.	Beach, Lee Roy.
B	Ancient pagan symbols / None	Goldsmith, Elisabeth,
B	Views of the Biblical world / None	Henle, Fritz,
B	A concise introduction to world religions / None	Philip, Neil.
B	Paul and the Dead Sea scrolls / None	Plass, Adrian.
B	The love of the Sacred Heart. None	Dooley, L. M.
B	Understanding your neighbor's faith : what Christians and Jews should know about each other /	Nabours, Robert E.
B	Essays in ancient and modern philosophy. None	Joseph, H. W. B.
B	The philosophy of things / None	Ferguson, James Henry,
B	Psychology; the fundamentals of human adjustment	Munn, Norman Leslie,
B	Essays and aphorisms, None	Schopenhauer, Arthur,
B	Phenomena--critique--logos : the project of critical phenomenology /	Marder, Michael,
B	The philosophy of Plotinus; representative books from the Enneads.	Plotinus.
B	What to do until the psychiatrist comes / None	Phillips, Bob,
B	Holistic healing in Byzantium / None	Biskie, Steve.
B	The Bhăgvăt-gēētā : or, Dialogues of Krĕĕshnă and Ărjŏŏn ; in eighteen lectures with notes /	Grensted, L. W.
B	Immortality or extinction? / None	Badham, Paul.
B	Personal and social variables differentiating children with high and low curiosity None	Maw, Wallace H.
B	Seers of God : Puritan providentialism in the Restoration and early Enlightenment /	Winship, Michael P.
B	Reexamining deconstruction and determinate religion : toward a religion with religion /	White, Rob,
B	Songs of St. Matthew; a metrical paraphrase of his gospel,	Downey, John F.
B	The monotheistic religions : Judaism, Christianity and Islam /	Cohen, Abe M.
B	The Soen roku : the sayings and doings of Master Soen.	Nakagawa, Sōen,
B	The dream of God : a call to return /	Dozier, Verna J.
B	The ten-second prayer principle : praying powerfully as you go /	Littleton, Mark R.,
B	The Psalms, a commentary.	Weiser, Artur,
B	The use of principle None	Stutchbury, Oliver Piers.
B	Islamic Jihad : a legacy of forced conversion, imperialism, and slavery /	Khan, M. A.
B	Dorotheos of Gaza and the Discourse of healing in Gazan monasticism / None	Schenkewitz, Kyle A.,
B	Why can't I fall in love? : a 12-step program /	Boteach, Shmuel.
B	The Book of Jubilees / None	Seethaler, Sherry,
B	Foreign cults in Rome : creating a Roman Empire /	Orlin, Eric M.
B	Modern philosophy, from Descartes to Schopenhauer and Hartmann.	Bowen, Francis,
B	Intelligence and adaptation : an integration of psychoanalytic and Piagetian developmental psychology /	Greenspan, Stanley I.
B	Being respectful : a book about being respectfulness /	Small, Mary.
B	The astrology of karma : how our past, present, and future lives are revealed by the birth chart /	Stone, Pauline.
B	If I had one sermon only to preach, None	Russell, Arthur J.
B	Saint Madeleine Sophie Barat. None	Maguire, C. E.
B	Quran : the final testament : (authorized English version) : with the Arabic text /	L'Amour, Louis,
B	The parish communion, a book of essays	Hebert, A. G.
B	A scholar's guide to academic journals in religion / None	Dawsey, James M.
B	An unshakable mind : how to overcome life's difficulties /	Ōkawa, Ryūhō,
B	Catalogue of the Mendham collection : being a selection of books and pamphlets from the library of the late Rev. Joseph Mendham, M.A., subsequently the property of the late Rev. John Mendham.	Ḳoṭiḳ., Meʼir.
B	Epistemic angst : radical skepticism and the groundlessness of our believing /	Pritchard, Duncan.
B	Haggadah for a secular celebration of Pesach / None	Levitan, Elsie.
B	Friends and truth : an essay /	Ullmann, Richard K.
B	Confucianism and modernization : a symposium /	Henry, Michel,
B	Committed communities : fresh streams for world missions /	Mellis, Charles.
B	San Agustín, first cathedral church in Arizona, None	Chambers, George W.
B	Sufism and society : arrangements of the mystical in the Muslim world, 1200-1800 /	Oguamanam, Chidi,
B	Pursuing God's call : choosing a vocation in ministry /	Montgomery, Felix E.
B	All I really need to know I learned in kindergarten / None	Fulghum, Robert.
B	A history of the First Baptist Church of West Point, Mississippi, 1855-1985 / None	Womack, Tom.
B	The prophets as preachers : an introduction to the Hebrew prophets /	Smith, Gary V.,
B	Growing more like Jesus : a practical guide to developing a Christlike character /	Strauss, Richard L.
B	Staying on top when your world turns upside down : how to triumph over trauma and adversity /	Cramer, Kathryn D.
B	The peace resolutions. None	Offord, William,
B	Jesus and his adversaries : the form and function of the conflict stories in the synoptic tradition /	Hultgren, Arland J.
B	Learning in children : progress in cognitive development research /	Turnbull, Colin M.
B	The heart aflame, thoughts on devotion to the Sacred heart,	Blunt, Hugh Francis,
B	No pain, no gain : hope for those who struggle /	Wimmer, John R.,
B	The positive use of the minister's role, None	Jacobsen, David C.
B	Release from phoniness. None	Prater, Arnold.
B	The September 11 syndrome : anxious days and sleepless nights /	Braiker, Harriet B.,
B	On roads to the healing Christ / None	Jordan, Bert.
B	In memory of Thomas Starr King : a discourse given to his flock in San Francisco, Sunday morning and evening, May 1, 1864,	Bellows, Henry W.
B	Justification by faith alone : affirming the doctrine by which the church and the individual stands or falls /	Matthews, Rick.
B	Understanding pictures / None	Lopes, Dominic.
B	The subject of childhood / None	O'Loughlin, Michael.
B	Mindful manager : the God factor at work /	Wilson, Patricia,
B	Kierkegaard and Christian faith / None	Moore, Thomas A.
B	When the chisel hits the rock / None	Renich, Fred.
B	Circle of mysteries : the women's rosary book /	Weber, Christin Lore.
B	America in theological perspective : the annual publication of the College Theology Society /	Leet, Judith.
B	Anglican evangelicalism, None	Zabriskie, Alexander C.
B	New Testament tensions and the contemporary church / None	Dudley, Carl S.,
B	Descartes, Spinoza, Leibniz : the concept of substance in seventeenth-century metaphysics /	Woolhouse, R. S.
B	Seven Jewish cultures : a reinterpretation of Jewish history and thought /	Shmueli, Ephraim,
B	On the bridge, a devotional book,	Agar, Frederick A. (Frederick Alfred)
B	Meaning and inference in medieval philosophy : studies in memory of Jan Pinborg /	Loux, Gordon D.
B	Jewish women's Torah study : Orthodox religious education and modernity /	Fuchs, Ilan.
B	Introducing the Bible / None	Barclay, William,
B	Religion and ultimate well-being : an explanatory theory /	Prozesky, Martin.
B	The making of the Pope 2005 / None	Greeley, Andrew M.,
B	Prayer in Greek religion / None	Pulleyn, Simon.
B	Love, wisdom, and happiness in the first three stages of life / None	Adi Da Samraj,
B	The future of Protestant worship : beyond the worship wars /	Byars, Ronald P.
B	Lifestreams : an introduction to biosynthesis /	Boadella, David.
B	Hopeful realism : reclaiming the poetry of theology /	Ottati, Douglas F.
B	Seasons for celebration : a contemporary guide to the joys, practices, and traditions of the Jewish holidays /	Fox, Karen L.
B	Sharing the faith with your child : from birth to age four /	Chandler, Phyllis A.
B	English Protestants plea, and petition, for English preists and papists, to the present court of Parlament, and all persecutors of them : diuided into two parts ...	Broughton, Richard.
B	Biblical exegesis : a beginner's handbook /	Hayes, John H.
B	The Beginnings of astrology in America : astrology and the re-emergence of cosmic religion /	Thesman, Jean.
B	Balance at Middlefork : adventures in human freedom /	Dorosin, Jeremy L.
B	The Redemptorist on the American missions / None	Wissel, Joseph,
B	Vico and Herder : two studies in the history of ideas /	Berlin, Isaiah,
B	Assessment of children : WISC-III and WPPSI-R supplement /	Sattler, Jerome M.,
B	Indian Sufism since the seventeenth century : saints, books, and empires in the Muslim Deccan /	Green, Nile.
B	Man, his origin and destiny. None	Smith, Joseph Fielding,
B	The De anima of Alexander of Aphrodiasias : a translation and commentary /	Fotinis, Athanasios P.
B	Parish life in the United States : final report to the bishops of the United States /	Jackson, Robert,
B	Gambling on God : essays on Pascal's wager /	Ferguson, Thomas P.,
B	A book of Protestant saints, None	Gordon, Ernest Barron,
B	Divine power in process theism : a philosophical critique /	Basinger, David.
B	Psychoanalytic studies of the personality / None	Fairbairn, W. Ronald D.
B	Dad, here's what I really need from you / None	Watson, Michelle,
B	St. John's Episcopal Church, Morristown, Minnesota, 1858-1920 / None	Pope, Wiley Roger.
B	Hope for Africa and what the Christian can do / None	Kinoti, George.
B	Virgin of Peñafrancia : Mother of Bicol /	Gorospe, Vitaliano R.
B	The vocabulary of the letters of Saint Gregory the Great; a study in late Latin lexicography ...	O'Donnell, James Francis,
B	Dream curses : a way out /	Anyanwu, Matthew C.
B	The organization of the United Methodist Church / None	Tuell, Jack M.,
B	Meditation : advice to beginners /	Bokar,
B	Faith and folly : the occult in Torah perspective /	Hilel, Yaʻaḳov Mosheh.
B	Vatican Council II, more postconciliar documents / None	Nishida, Michihiro,
B	Common sense, reasoning, & rationality / None	Peach, Lucinda J.
B	A treatise on the Lord's Supper, designed as a guide and companion to the Holy Communion,	Bickersteth, Edward,
B	Transnational religious spaces : faith and the Brazilian migration experience /	Sheringham, Olivia,
B	The myth of the eternal return; None	Eliade, Mircea,
B	The theology of Pope Benedict XVI : the Christocentric shift /	Gaál Gyulai, Emery de.
B	Jewish studies in American colleges and universities; a catalogue.	Chambers, R. J.
B	Facts are stubborn things / None	Cooper, Robert,
B	In memoriam: Franklin Elmer Ellsworth Hamilton,	Eckman, G. P.
B	Sex, marriage, and chastity : reflections of a Catholic layman, spouse, and parent /	May, William E.,
B	Getting past no : negotiating in difficult situations /	Ury, William.
B	The Westminster collection of Christian prayers / None	Putnam, Stephen C.,
B	Understanding human development / None	Craig, Grace J.
B	Christ in the Mass; our perfect gift to God.	Agnes Therese,
B	Honor, politics and the law in imperial Germany, 1871-1914 / None	Goldberg, Ann.
B	Philosophy East/philosophy West : a critical comparison of Indian, Chinese, Islamic, and European philosophy /	Cox, Ronald R.
B	Blessed are ye : talks on the Beatitudes /	Meyer, F. B.
B	Remembering the Holocaust : generations, witnessing and place /	Jilovsky, Esther,
B	Gemini : a parent's guide to the little star of the family /	Astrop, John.
B	Infallible fallacies ; an Anglican reply to Roman Catholic arguments,	De Sélincourt, Aubrey,
B	Mikvah directory : Orthodox Union's international listing of mikvaot /	Eis, Arlene L.
B	An introduction to Wittgenstein's Tractatus, None	Anscombe, G. E. M.
B	Vincent de Paul and charity : a contemporary portrait of his life and Apostolic spirit /	Dodin, André.
B	Psychological perspectives on the self / None	Natsume, Sōseki,
B	Celebration of the fiftieth anniversary of the American Congregational association in Tremont temple, Boston, Monday, May twenty-fifth, MCMIII ... None	Jacqueton, G.
B	Single adult ministry for today / None	Reed, Bobbie.
B	Metaphysics and common sense; None	Ayer, A. J.
B	Discipleship for ordinary people / None	Briscoe, D. Stuart.
B	The preaching event / None	Claypool, John R.
B	10 habits of truly optimistic people : power your life with the positive /	Mezzapelle, David.
B	The character of able ministers of the New-Testament described. A sermon preached November 11, 1772.  At the ordination of the Rev. Mr. Obadiah Parsons, to the pastoral care of the Third church in Glocester.	Parsons, Moses,
B	Jaspers and Bultmann; a dialogue between philosophy and theology in the existentialist tradition.	Long, Eugene Thomas.
B	Nonverbal communication : science and applications /	Young, Darrell,
B	Inquisitio philosophica : an examination of the principles of Kant and Hamilton /	Bolton, M. P. W.
B	Thought without language / None	Collins, John E.,
B	Five sermons on the following subjects ... / None	Whitefield, George,
B	Shame and sexuality : psychoanalysis and visual culture /	Howe, P. David,
B	Ghosts in Irish houses / None	Reynolds, James,
B	Letters from Father Seraphim : from the twelve-year correspondence between Hieromonk Seraphim (Rose) and Father Alexey Young.	Rose, Seraphim,
B	Holiness tracts defending the ministry of women / None	Lovelace, Jane.
B	Liberal Judaism; an essay,	Montefiore, C. G.
B	Living life fully : finding sanity and goodness in the unpredictable /	Karelis, Bill,
B	Moments with Jesus : / a Christ-centered volume of weekly meditations for the entire year	Haltner, Robert E.
B	A Shaker family album : photographs from the collection of Canterbury Shaker Village /	Starbuck, David R.
B	Religion : if there is no God-- : on God, the Devil, sin, and other worries of the so-called philosophy of religion /	Kołakowski, Leszek.
B	"I AM" violet flame reference guide. None	Mohr, Clarence L.
B	Peter and Paul and their friends; a manual for religious instruction,	Nicolay, Helen,
B	Reclaiming Dietrich Bonhoeffer : the promise of his theology /	Marsh, Charles,
B	Introduction to sensation/perception / None	McBurney, Donald,
B	The kids' cartoon Bible / None	Burstein, Chaya M.
B	Religion in American society : the effective presence /	Wilson, John,
B	The astrology of relationship : a humanistic approach to the practice of synastry /	Meyer, Michael R.
B	The Holy Blood : King Henry III and the Westminster Blood relic /	Vincent, Nicholas.
B	Carolingian essays : Andrew W. Mellon lectures in early Christian studies /	Hendrick, Clyde.
B	Living with religious diversity in early-modern Europe / None	Sherman, Jill.
B	Fallen is Babylon : the Revelation to John /	Murphy, Frederick James.
B	Soul friend : spiritual direction in the modern world /	Leech, Kenneth,
B	Family celebrations at Thanksgiving and alternatives to Halloween / None	Hibbard, Ann,
B	Ghosts in Amityville : the haunted house /	DeMolay, Jack.
B	Strategies for persuasive communication None	Applbaum, Ronald L.
B	Contemporary counseling : services, applications, issues /	Cerio, James E.
B	Revisiting Vatican II : 50 years of renewal /	Kuvempu,
B	Orthodoxy and the ecumenical movement / None	Cyprian,
B	The korban olah : a pictorial guide to the korban olah = [Ḳorban ʻolah] /	Oppen, Menachem Moshe.
B	Celebrating God's presence : the transforming power of public worship /	Schwanda, Tom,
B	Spiritual leadership for challenging times : presidential addresses from the Leadership Conference of Women Religious /	Macionis, John J.
B	Ambivalent alliance : the Catholic Church and the Action française, 1899-1939 /	Arnal, Oscar L.,
B	50 key words: the church. None	Stewart, William,
B	Achara murai : Code of good conduct and virtuous (good) practices, with relevent [sic] original texts from Sanskrit scriptures /	Rāmanāthadīkṣita, Māyūram Ma.,
B	Methodism and history : essays in honour of John Vickers /	Maybee, Bryan.
B	Apparitions and ghosts: a modern study;	MacKenzie, Andrew.
B	Manners for moderns, None	McCrady, Marjorie Ellis Ferguson.
B	Investigating the psychological world : scientific method in the behavioral sciences /	Haig, Brian D.,
B	The imperial cult in the Latin West : studies in the ruler cult of the western provinces of the Roman Empire /	Fishwick, Duncan,
B	Bible sermon outlines. None	Macpherson, Ian,
B	Subjectivity : ancient and modern /	Pepin, Paulette L.,
B	Concept of Ganesha / None	Somayaji, K. N.
B	A guide to the thought of Saint Augustine. None	Portalié, Eugène,
B	Facing adult problems in Christian education. None	Khoobyar, Helen.
B	The winged prophet from Hermes to Quetzalcoatl : an introduction to the Mesoamerican deities through the Tarot /	Miller, Carol,
B	Stewards of the Gospel : reforming theological education /	Vallet, Ronald E.,
B	Experiencing God around the kitchen table / None	Blackaby, Marilynn.
B	Theoretical approaches in psychology / None	Jarvis, Matt,
B	Saint Mary My every day missal and heritage; None	Wright, Carter,
B	Just walk across the room : simple steps pointing people to faith /	Hybels, Bill.
B	Hermeneutics; or, The science and art of interpreting the  Bible,	Lund, Eric,
B	Woman's Missionary Union at work : auxiliary to the Southern Baptist Convention /	Bucy, Wilma Geneva
B	Sun lore of all ages : a collection of myths and legends concerning the sun and its worship /	Olcott, William Tyler,
B	A poet before the cross. None	Claudel, Paul,
B	Rethinking the gods : philosophical readings of religion in the post-Hellenistic period /	Nuffelen, Peter van.
B	The eternal sonship of Christ / None	Zeller, George W.,
B	Intensity : an essay in Whiteheadian ontology /	Jones, Judith A.,
B	The Oxford history of Islam / None	De Blasi, Marlena.
B	Judgement and choice : the psychology of decision /	Hogarth, Robin M.
B	A preface to logic / None	Cohen, Morris Raphael,
B	Contemplation in action; a study in Ignatian prayer.	Conwell, Joseph F.
B	Spotty, stripy, swirly : what are patterns? /	Brocket, Jane.
B	Saint Bonaventure Church : Cincinnati, Ohio.	Padgett, Edgar A.
B	Everywhere the light : the story of Zittelle /	Biship, Neal.
B	Take the date night challenge : 52 creative ideas to make your marriage fun /	Smalley, Greg.
B	Warrant : the current debate /	Plantinga, Alvin.
B	The key of knowledge, None	Jain, Champat Rai.
